mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
200201,SCTI,D,2087
200201,SCTN,D,323
200201,SCVD,D,158
200201,SCVM,D,955
200202,SCAP,D,3
200202,SCAR,D,487
200202,SCAR,I,99
200202,SCBA,D,308
200202,SCCC,D,68
200202,SCCF,D,329
200202,SCCH,D,304
200202,SCCI,D,714
200202,SCCI,I,50
200202,SCCY,D,371
200202,SCDA,D,1136
200202,SCDA,I,28
200202,SCEL,D,2541
200202,SCEL,I,2840
200202,SCES,D,44
200202,SCFA,D,1272
200202,SCFA,I,7
200202,SCFM,D,112
200202,SCFT,D,18
200202,SCGE,D,566
200202,SCGZ,D,42
200202,SCGZ,I,10
200202,SCHA,D,292
200202,SCHR,D,35
200202,SCIC,D,571
200202,SCIE,D,1021
200202,SCIP,D,34
200202,SCIP,I,22
200202,SCLC,D,708
200202,SCLL,D,7
200202,SCNT,D,32
200202,SCNT,I,30
200202,SCRD,D,583
200202,SCRM,D,22
200202,SCSE,D,843
200202,SCSR,D,8
200202,SCTB,D,4640
200202,SCTC,D,1240
200202,SCTC,I,1
200202,SCTE,D,1633
200202,SCTE,I,54
200202,SCTI,D,1657
200202,SCTN,D,325
200202,SCVD,D,156
200202,SCVM,D,1062
200202,SCVM,I,2
200203,SCAR,D,642
200203,SCAR,I,134
200203,SCBA,D,480
200203,SCCC,D,68
200203,SCCF,D,369
200203,SCCF,I,1
200203,SCCH,D,388
200203,SCCI,D,552
200203,SCCI,I,24
200203,SCCY,D,283
200203,SCDA,D,1153
200203,SCDA,I,25
200203,SCEL,D,3195
200203,SCEL,I,3889
200203,SCES,D,59
200203,SCFA,D,1231
200203,SCFA,I,6
200203,SCFM,D,136
200203,SCFT,D,16
200203,SCGE,D,213
200203,SCGZ,D,76
200203,SCGZ,I,10
200203,SCHA,D,494
200203,SCHA,I,2
200203,SCHR,D,24
200203,SCIC,D,483
200203,SCIE,D,1090
200203,SCIE,I,1
200203,SCIP,D,24
200203,SCIP,I,24
200203,SCJO,D,4
200203,SCLC,D,1214
200203,SCLL,D,24
200203,SCNT,D,28
200203,SCNT,I,2
200203,SCRD,D,1085
200203,SCSE,D,956
200203,SCSR,D,16
200203,SCTB,D,3941
200203,SCTC,D,1002
200203,SCTC,I,4
200203,SCTE,D,1913
200203,SCTE,I,65
200203,SCTI,D,2367
200203,SCTI,I,5
200203,SCTN,D,268
200203,SCVD,D,192
200203,SCVM,D,1285
200204,SCAR,D,480
200204,SCAR,I,93
200204,SCBA,D,282
200204,SCCC,D,72
200204,SCCF,D,434
200204,SCCF,I,1
200204,SCCH,D,226
200204,SCCI,D,462
200204,SCCI,I,20
200204,SCCY,D,237
200204,SCDA,D,1110
200204,SCDA,I,29
200204,SCEL,D,2397
200204,SCEL,I,2866
200204,SCES,D,51
200204,SCFA,D,1206
200204,SCFA,I,4
200204,SCFM,D,125
200204,SCFT,D,2
200204,SCGE,D,172
200204,SCGZ,D,55
200204,SCGZ,I,2
200204,SCHA,D,334
200204,SCHR,D,25
200204,SCIC,D,646
200204,SCIE,D,1054
200204,SCIP,D,18
200204,SCIP,I,21
200204,SCJO,D,412
200204,SCLC,D,764
200204,SCLL,D,8
200204,SCNT,D,7
200204,SCRD,D,600
200204,SCSE,D,828
200204,SCSE,I,2
200204,SCSR,D,28
200204,SCTB,D,4387
200204,SCTC,D,696
200204,SCTC,I,16
200204,SCTE,D,1080
200204,SCTE,I,36
200204,SCTI,D,2218
200204,SCTI,I,4
200204,SCTN,D,171
200204,SCVD,D,131
200204,SCVM,D,1399
200205,SCAP,D,2
200205,SCAR,D,470
200205,SCAR,I,68
200205,SCBA,D,210
200205,SCCC,D,64
200205,SCCF,D,319
200205,SCCF,I,2
200205,SCCH,D,244
200205,SCCI,D,426
200205,SCCI,I,17
200205,SCCY,D,202
200205,SCDA,D,1120
200205,SCDA,I,29
200205,SCEL,D,2289
200205,SCEL,I,2831
200205,SCES,D,67
200205,SCFA,D,1228
200205,SCFA,I,2
200205,SCFM,D,128
200205,SCFT,D,4
200205,SCGE,D,277
200205,SCGZ,D,32
200205,SCGZ,I,8
200205,SCHA,D,378
200205,SCHR,D,21
200205,SCIC,D,442
200205,SCIE,D,957
200205,SCIE,I,2
200205,SCIP,D,17
200205,SCIP,I,17
200205,SCJO,D,323
200205,SCLC,D,694
200205,SCLL,D,10
200205,SCNT,D,4
200205,SCRD,D,320
200205,SCSE,D,843
200205,SCSR,D,10
200205,SCTB,D,4254
200205,SCTC,D,683
200205,SCTC,I,2
200205,SCTE,D,901
200205,SCTE,I,29
200205,SCTI,D,3254
200205,SCTN,D,151
200205,SCVD,D,134
200205,SCVM,D,846
200206,SCAR,D,477
200206,SCAR,I,71
200206,SCBA,D,195
200206,SCCC,D,78
200206,SCCF,D,321
200206,SCCH,D,201
200206,SCCI,D,349
200206,SCCI,I,17
200206,SCCY,D,167
200206,SCDA,D,1027
200206,SCDA,I,24
200206,SCEL,D,2159
200206,SCEL,I,2707
200206,SCES,D,51
200206,SCFA,D,1112
200206,SCFM,D,115
200206,SCFT,D,4
200206,SCGE,D,166
200206,SCGZ,D,24
200206,SCHA,D,314
200206,SCHR,D,20
200206,SCIC,D,277
200206,SCIE,D,961
200206,SCIE,I,7
200206,SCIP,D,18
200206,SCIP,I,17
200206,SCJO,D,353
200206,SCLC,D,1024
200206,SCLL,D,2
200206,SCNT,D,2
200206,SCRD,D,400
200206,SCSE,D,764
200206,SCTB,D,4449
200206,SCTC,D,667
200206,SCTE,D,842
200206,SCTE,I,34
200206,SCTI,D,3174
200206,SCTN,D,143
200206,SCVD,D,129
200206,SCVM,D,794
200207,SCAR,D,545
200207,SCAR,I,71
200207,SCBA,D,260
200207,SCCC,D,104
200207,SCCF,D,426
200207,SCCF,I,2
200207,SCCH,D,237
200207,SCCI,D,468
200207,SCCI,I,20
200207,SCCY,D,195
200207,SCDA,D,1275
200207,SCDA,I,28
200207,SCEL,D,2581
200207,SCEL,I,2917
200207,SCES,D,56
200207,SCFA,D,1324
200207,SCFA,I,2
200207,SCFM,D,138
200207,SCFT,D,2
200207,SCGE,D,175
200207,SCGZ,D,42
200207,SCGZ,I,8
200207,SCHA,D,398
200207,SCHR,D,26
200207,SCIC,D,319
200207,SCIE,D,1003
200207,SCIE,I,3
200207,SCIP,D,18
200207,SCIP,I,19
200207,SCJO,D,424
200207,SCLC,D,1127
200207,SCLL,D,11
200207,SCRD,D,356
200207,SCSE,D,741
200207,SCTB,D,5594
200207,SCTC,D,730
200207,SCTE,D,1062
200207,SCTE,I,18
200207,SCTI,D,3492
200207,SCTN,D,219
200207,SCVD,D,127
200207,SCVM,D,614
200208,SCAR,D,516
200208,SCAR,I,74
200208,SCBA,D,212
200208,SCCC,D,126
200208,SCCF,D,407
200208,SCCH,D,244
200208,SCCI,D,357
200208,SCCI,I,18
200208,SCCY,D,186
200208,SCDA,D,1280
200208,SCDA,I,18
200208,SCEL,D,2397
200208,SCEL,I,2942
200208,SCES,D,47
200208,SCFA,D,1305
200208,SCFA,I,2
200208,SCFM,D,130
200208,SCFT,D,2
200208,SCGE,D,205
200208,SCGZ,D,24
200208,SCGZ,I,2
200208,SCHA,D,328
200208,SCHR,D,18
200208,SCIC,D,27
200208,SCIE,D,925
200208,SCIE,I,3
200208,SCIP,D,7
200208,SCIP,I,10
200208,SCJO,D,116
200208,SCLC,D,687
200208,SCNT,D,2
200208,SCRD,D,346
200208,SCSE,D,817
200208,SCTB,D,5246
200208,SCTC,D,638
200208,SCTE,D,860
200208,SCTE,I,21
200208,SCTI,D,4062
200208,SCTN,D,204
200208,SCVD,D,148
200208,SCVM,D,577
200209,SCAR,D,508
200209,SCAR,I,76
200209,SCBA,D,245
200209,SCCC,D,110
200209,SCCF,D,415
200209,SCCH,D,316
200209,SCCI,D,431
200209,SCCI,I,25
200209,SCCY,D,171
200209,SCDA,D,1368
200209,SCDA,I,23
200209,SCEL,D,2428
200209,SCEL,I,2868
200209,SCES,D,65
200209,SCFA,D,1337
200209,SCFA,I,1
200209,SCFM,D,110
200209,SCGE,D,214
200209,SCGZ,D,28
200209,SCGZ,I,4
200209,SCHA,D,356
200209,SCHR,D,20
200209,SCIC,D,514
200209,SCIE,D,1011
200209,SCIP,D,18
200209,SCIP,I,19
200209,SCJO,D,114
200209,SCLC,D,1011
200209,SCLL,D,42
200209,SCNT,D,2
200209,SCRD,D,450
200209,SCSE,D,740
200209,SCSE,I,2
200209,SCTB,D,5719
200209,SCTC,D,737
200209,SCTE,D,879
200209,SCTE,I,21
200209,SCTI,D,4700
200209,SCTN,D,132
200209,SCVD,D,162
200209,SCVM,D,1064
200210,SCAR,D,596
200210,SCAR,I,84
200210,SCBA,D,291
200210,SCCC,D,128
200210,SCCF,D,445
200210,SCCF,I,1
200210,SCCH,D,330
200210,SCCI,D,498
200210,SCCI,I,34
200210,SCCY,D,211
200210,SCDA,D,1485
200210,SCDA,I,9
200210,SCEL,D,2797
200210,SCEL,I,2911
200210,SCES,D,49
200210,SCFA,D,1376
200210,SCFA,I,6
200210,SCFM,D,126
200210,SCGE,D,219
200210,SCGZ,D,43
200210,SCGZ,I,18
200210,SCHA,D,362
200210,SCHR,D,24
200210,SCIC,D,681
200210,SCIE,D,1025
200210,SCIP,D,18
200210,SCIP,I,18
200210,SCJO,D,120
200210,SCLC,D,880
200210,SCLL,D,42
200210,SCNT,D,5
200210,SCRD,D,884
200210,SCSE,D,723
200210,SCTB,D,6328
200210,SCTC,D,862
200210,SCTE,D,1135
200210,SCTE,I,23
200210,SCTI,D,5769
200210,SCTN,D,151
200210,SCVD,D,177
200210,SCVM,D,1118
200211,SCAR,D,699
200211,SCAR,I,90
200211,SCBA,D,299
200211,SCCC,D,120
200211,SCCF,D,386
200211,SCCH,D,741
200211,SCCI,D,920
200211,SCCI,I,68
200211,SCCY,D,257
200211,SCDA,D,1428
200211,SCDA,I,8
200211,SCEL,D,2946
200211,SCEL,I,2921
200211,SCES,D,154
200211,SCFA,D,1303
200211,SCFA,I,8
200211,SCFM,D,137
200211,SCFT,D,4
200211,SCGE,D,568
200211,SCGZ,D,63
200211,SCGZ,I,13
200211,SCHA,D,379
200211,SCHR,D,28
200211,SCIC,D,605
200211,SCIE,D,1411
200211,SCIP,D,25
200211,SCIP,I,22
200211,SCJO,D,116
200211,SCLC,D,1352
200211,SCNT,D,11
200211,SCNT,I,8
200211,SCRD,D,420
200211,SCRD,I,1
200211,SCRM,D,3
200211,SCSE,D,791
200211,SCTB,D,6991
200211,SCTC,D,1141
200211,SCTE,D,1215
200211,SCTE,I,24
200211,SCTI,D,5459
200211,SCTN,D,196
200211,SCVD,D,152
200211,SCVM,D,1286
200212,SCAP,D,7
200212,SCAR,D,685
200212,SCAR,I,87
200212,SCBA,D,331
200212,SCCC,D,118
200212,SCCF,D,386
200212,SCCH,D,486
200212,SCCI,D,980
200212,SCCI,I,61
200212,SCCY,D,300
200212,SCDA,D,1334
200212,SCDA,I,3
200212,SCEL,D,3003
200212,SCEL,I,3250
200212,SCES,D,78
200212,SCFA,D,1353
200212,SCFA,I,8
200212,SCFM,D,150
200212,SCFT,D,8
200212,SCGE,D,591
200212,SCGZ,D,83
200212,SCGZ,I,23
200212,SCHA,D,364
200212,SCHR,D,23
200212,SCIC,D,594
200212,SCIE,D,1151
200212,SCIP,D,26
200212,SCIP,I,18
200212,SCJO,D,122
200212,SCLC,D,1458
200212,SCLL,D,15
200212,SCNT,D,33
200212,SCNT,I,32
200212,SCRD,D,870
200212,SCRM,D,15
200212,SCSE,D,815
200212,SCTB,D,7127
200212,SCTC,D,1074
200212,SCTC,I,1
200212,SCTE,D,1506
200212,SCTE,I,40
200212,SCTI,D,4807
200212,SCTN,D,278
200212,SCVD,D,183
200212,SCVM,D,1
200301,SCAP,D,4
200301,SCAR,D,752
200301,SCAR,I,100
200301,SCBA,D,530
200301,SCCC,D,124
200301,SCCF,D,500
200301,SCCF,I,1
200301,SCCH,D,409
200301,SCCI,D,712
200301,SCCI,I,63
200301,SCCY,D,324
200301,SCDA,D,1529
200301,SCDA,I,16
200301,SCEL,D,3193
200301,SCEL,I,3166
200301,SCES,D,52
200301,SCFA,D,1371
200301,SCFA,I,1
200301,SCFM,D,132
200301,SCFT,D,10
200301,SCGE,D,558
200301,SCGZ,D,65
200301,SCGZ,I,26
200301,SCHA,D,361
200301,SCHR,D,18
200301,SCIC,D,760
200301,SCIE,D,1265
200301,SCIE,I,1
200301,SCIP,D,32
200301,SCIP,I,20
200301,SCJO,D,120
200301,SCLC,D,1566
200301,SCLL,D,3
200301,SCNT,D,58
200301,SCNT,I,31
200301,SCRD,D,1213
200301,SCRM,D,11
200301,SCSE,D,758
200301,SCTB,D,6706
200301,SCTC,D,1242
200301,SCTC,I,4
200301,SCTE,D,1625
200301,SCTE,I,38
200301,SCTI,D,4288
200301,SCTN,D,203
200301,SCVD,D,148
200301,SCVM,D,1188
200302,SCAP,D,8
200302,SCAR,D,664
200302,SCAR,I,78
200302,SCBA,D,234
200302,SCCC,D,118
200302,SCCF,D,327
200302,SCCH,D,398
200302,SCCI,D,658
200302,SCCI,I,54
200302,SCCY,D,336
200302,SCDA,D,1563
200302,SCDA,I,5
200302,SCEL,D,2781
200302,SCEL,I,2874
200302,SCES,D,45
200302,SCFA,D,1174
200302,SCFA,I,2
200302,SCFM,D,138
200302,SCFT,D,22
200302,SCGE,D,515
200302,SCGZ,D,65
200302,SCGZ,I,12
200302,SCHA,D,309
200302,SCHR,D,28
200302,SCIC,D,539
200302,SCIE,D,1227
200302,SCIE,I,6
200302,SCIP,D,30
200302,SCIP,I,22
200302,SCJO,D,112
200302,SCLC,D,825
200302,SCLL,D,38
200302,SCNT,D,27
200302,SCNT,I,31
200302,SCRD,D,1562
200302,SCRM,D,18
200302,SCSE,D,793
200302,SCSE,I,1
200302,SCTB,D,5089
200302,SCTC,D,1216
200302,SCTC,I,1
200302,SCTE,D,1635
200302,SCTE,I,41
200302,SCTI,D,4089
200302,SCTN,D,224
200302,SCVD,D,170
200302,SCVM,D,1302
200303,SCAP,D,6
200303,SCAR,D,692
200303,SCAR,I,91
200303,SCBA,D,274
200303,SCCC,D,109
200303,SCCF,D,461
200303,SCCH,D,439
200303,SCCI,D,614
200303,SCCI,I,57
200303,SCCY,D,259
200303,SCCY,I,2
200303,SCDA,D,1657
200303,SCDA,I,44
200303,SCEL,D,2949
200303,SCEL,I,3246
200303,SCES,D,71
200303,SCFA,D,1346
200303,SCFA,I,4
200303,SCFM,D,133
200303,SCFT,D,8
200303,SCGE,D,358
200303,SCGZ,D,74
200303,SCGZ,I,12
200303,SCHA,D,342
200303,SCHR,D,32
200303,SCIC,D,381
200303,SCIE,D,1407
200303,SCIE,I,2
200303,SCIP,D,21
200303,SCIP,I,18
200303,SCJO,D,468
200303,SCLC,D,1262
200303,SCLL,D,21
200303,SCNT,D,21
200303,SCNT,I,16
200303,SCRD,D,556
200303,SCRM,D,4
200303,SCSE,D,581
200303,SCTB,D,5444
200303,SCTC,D,1092
200303,SCTC,I,4
200303,SCTE,D,1376
200303,SCTE,I,41
200303,SCTI,D,3965
200303,SCTN,D,197
200303,SCVD,D,159
200303,SCVM,D,910
200304,SCAP,D,6
200304,SCAR,D,535
200304,SCAR,I,66
200304,SCBA,D,311
200304,SCCC,D,98
200304,SCCF,D,520
200304,SCCH,D,374
200304,SCCI,D,430
200304,SCCI,I,22
200304,SCCY,D,261
200304,SCDA,D,1301
200304,SCDA,I,59
200304,SCEL,D,2559
200304,SCEL,I,2944
200304,SCES,D,86
200304,SCFA,D,1248
200304,SCFA,I,7
200304,SCFM,D,132
200304,SCGE,D,176
200304,SCGZ,D,40
200304,SCGZ,I,12
200304,SCHA,D,317
200304,SCHR,D,11
200304,SCIC,D,233
200304,SCIE,D,1280
200304,SCIP,D,22
200304,SCIP,I,22
200304,SCJO,D,661
200304,SCLC,D,914
200304,SCLL,D,11
200304,SCNT,D,12
200304,SCNT,I,4
200304,SCRD,D,652
200304,SCRM,D,1
200304,SCSE,D,651
200304,SCSE,I,1
200304,SCTB,D,4824
200304,SCTC,D,820
200304,SCTE,D,1061
200304,SCTE,I,22
200304,SCTI,D,3201
200304,SCTN,D,140
200304,SCVD,D,133
200304,SCVM,D,812
200305,SCAR,D,566
200305,SCAR,I,63
200305,SCBA,D,300
200305,SCCC,D,118
200305,SCCF,D,468
200305,SCCF,I,2
200305,SCCH,D,491
200305,SCCI,D,389
200305,SCCI,I,20
200305,SCCY,D,201
200305,SCDA,D,1348
200305,SCDA,I,12
200305,SCEL,D,2488
200305,SCEL,I,2834
200305,SCES,D,251
200305,SCFA,D,1198
200305,SCFA,I,4
200305,SCFM,D,124
200305,SCFT,D,2
200305,SCGE,D,122
200305,SCGZ,D,28
200305,SCGZ,I,2
200305,SCHA,D,422
200305,SCHR,D,22
200305,SCIC,D,184
200305,SCIE,D,1154
200305,SCIE,I,3
200305,SCIP,D,17
200305,SCIP,I,20
200305,SCJO,D,788
200305,SCLC,D,1001
200305,SCLL,D,28
200305,SCNT,D,4
200305,SCRD,D,459
200305,SCRD,I,2
200305,SCSE,D,617
200305,SCTB,D,4372
200305,SCTC,D,754
200305,SCTC,I,3
200305,SCTE,D,940
200305,SCTE,I,17
200305,SCTI,D,2470
200305,SCTN,D,103
200305,SCVD,D,125
200305,SCVM,D,768
200305,SCVM,I,1
200306,SCAR,D,569
200306,SCAR,I,64
200306,SCBA,D,289
200306,SCCC,D,84
200306,SCCF,D,414
200306,SCCF,I,2
200306,SCCH,D,213
200306,SCCI,D,389
200306,SCCI,I,20
200306,SCCY,D,185
200306,SCDA,D,1349
200306,SCDA,I,3
200306,SCEL,D,2434
200306,SCEL,I,2793
200306,SCES,D,141
200306,SCFA,D,1177
200306,SCFA,I,3
200306,SCFM,D,109
200306,SCGE,D,94
200306,SCGZ,D,38
200306,SCHA,D,222
200306,SCHR,D,18
200306,SCIC,D,280
200306,SCIE,D,954
200306,SCIE,I,2
200306,SCIP,D,17
200306,SCIP,I,17
200306,SCJO,D,483
200306,SCLC,D,1404
200306,SCLL,D,6
200306,SCNT,D,1
200306,SCNT,I,1
200306,SCRD,D,326
200306,SCSE,D,450
200306,SCTB,D,4895
200306,SCTC,D,622
200306,SCTE,D,793
200306,SCTE,I,23
200306,SCTI,D,2715
200306,SCTN,D,81
200306,SCVD,D,100
200306,SCVM,D,921
200307,SCAR,D,596
200307,SCAR,I,65
200307,SCBA,D,214
200307,SCCC,D,120
200307,SCCF,D,447
200307,SCCH,D,388
200307,SCCI,D,442
200307,SCCI,I,20
200307,SCCY,D,243
200307,SCDA,D,1520
200307,SCDA,I,16
200307,SCEL,D,2873
200307,SCEL,I,2934
200307,SCES,D,84
200307,SCFA,D,1342
200307,SCFA,I,5
200307,SCFM,D,137
200307,SCFT,D,2
200307,SCGE,D,186
200307,SCGZ,D,56
200307,SCGZ,I,2
200307,SCHA,D,339
200307,SCHR,D,26
200307,SCIC,D,263
200307,SCIE,D,1211
200307,SCIE,I,6
200307,SCIP,D,19
200307,SCIP,I,21
200307,SCJO,D,405
200307,SCLC,D,751
200307,SCLL,D,24
200307,SCNT,D,4
200307,SCRD,D,451
200307,SCSE,D,478
200307,SCSE,I,2
200307,SCTB,D,5051
200307,SCTC,D,769
200307,SCTC,I,1
200307,SCTE,D,919
200307,SCTE,I,26
200307,SCTI,D,2735
200307,SCTN,D,95
200307,SCVD,D,132
200307,SCVM,D,1036
200308,SCAR,D,579
200308,SCAR,I,65
200308,SCBA,D,314
200308,SCCC,D,126
200308,SCCF,D,555
200308,SCCH,D,508
200308,SCCI,D,441
200308,SCCI,I,22
200308,SCCY,D,273
200308,SCDA,D,1326
200308,SCDA,I,6
200308,SCEL,D,2820
200308,SCEL,I,2837
200308,SCES,D,70
200308,SCFA,D,1351
200308,SCFA,I,2
200308,SCFM,D,126
200308,SCGE,D,216
200308,SCGZ,D,73
200308,SCGZ,I,8
200308,SCHA,D,417
200308,SCHR,D,34
200308,SCIC,D,442
200308,SCIE,D,1294
200308,SCIE,I,4
200308,SCIP,D,17
200308,SCIP,I,18
200308,SCJO,D,410
200308,SCLC,D,1668
200308,SCLL,D,21
200308,SCRD,D,495
200308,SCSE,D,567
200308,SCTB,D,5625
200308,SCTC,D,842
200308,SCTC,I,1
200308,SCTE,D,965
200308,SCTE,I,28
200308,SCTI,D,3209
200308,SCTN,D,80
200308,SCVD,D,128
200308,SCVM,D,935
200309,SCAR,D,532
200309,SCAR,I,73
200309,SCBA,D,277
200309,SCCC,D,118
200309,SCCF,D,427
200309,SCCF,I,2
200309,SCCH,D,468
200309,SCCI,D,386
200309,SCCI,I,34
200309,SCCY,D,218
200309,SCDA,D,1368
200309,SCDA,I,6
200309,SCEL,D,2618
200309,SCEL,I,2744
200309,SCES,D,82
200309,SCFA,D,1300
200309,SCFA,I,2
200309,SCFM,D,124
200309,SCFT,D,6
200309,SCGE,D,522
200309,SCGZ,D,31
200309,SCGZ,I,4
200309,SCHA,D,297
200309,SCHR,D,18
200309,SCIC,D,556
200309,SCIE,D,1182
200309,SCIE,I,1
200309,SCIP,D,23
200309,SCIP,I,17
200309,SCJO,D,540
200309,SCLL,D,56
200309,SCNT,D,2
200309,SCRD,D,422
200309,SCSE,D,483
200309,SCSE,I,2
200309,SCTB,D,4887
200309,SCTC,D,689
200309,SCTC,I,3
200309,SCTE,D,899
200309,SCTE,I,26
200309,SCTI,D,4212
200309,SCTN,D,78
200309,SCVD,D,152
200309,SCVM,D,945
200310,SCAR,D,610
200310,SCAR,I,82
200310,SCBA,D,407
200310,SCCC,D,108
200310,SCCF,D,476
200310,SCCH,D,544
200310,SCCI,D,498
200310,SCCI,I,46
200310,SCCY,D,266
200310,SCDA,D,1405
200310,SCDA,I,8
200310,SCEL,D,2950
200310,SCEL,I,2779
200310,SCES,D,84
200310,SCFA,D,1369
200310,SCFA,I,5
200310,SCFM,D,136
200310,SCFT,D,2
200310,SCGE,D,550
200310,SCGZ,D,36
200310,SCGZ,I,16
200310,SCHA,D,329
200310,SCHR,D,30
200310,SCIC,D,414
200310,SCIE,D,1370
200310,SCIP,D,28
200310,SCIP,I,18
200310,SCJO,D,659
200310,SCLL,D,21
200310,SCNT,D,15
200310,SCRD,D,915
200310,SCSE,D,589
200310,SCTB,D,7281
200310,SCTC,D,872
200310,SCTC,I,1
200310,SCTE,D,1167
200310,SCTE,I,32
200310,SCTI,D,5637
200310,SCTN,D,128
200310,SCVD,D,145
200310,SCVM,D,1371
200311,SCAR,D,510
200311,SCAR,I,88
200311,SCBA,D,397
200311,SCCC,D,114
200311,SCCF,D,398
200311,SCCH,D,789
200311,SCCI,D,542
200311,SCCI,I,57
200311,SCCY,D,257
200311,SCDA,D,1463
200311,SCDA,I,18
200311,SCEL,D,3009
200311,SCEL,I,2789
200311,SCES,D,95
200311,SCFA,D,1241
200311,SCFA,I,3
200311,SCFM,D,134
200311,SCFT,D,4
200311,SCGE,D,572
200311,SCGZ,D,68
200311,SCGZ,I,20
200311,SCHA,D,330
200311,SCHR,D,21
200311,SCIC,D,780
200311,SCIE,D,1220
200311,SCIE,I,2
200311,SCIP,D,27
200311,SCIP,I,18
200311,SCJO,D,483
200311,SCLL,D,8
200311,SCNT,D,37
200311,SCNT,I,10
200311,SCRD,D,382
200311,SCRM,D,22
200311,SCSE,D,649
200311,SCSE,I,1
200311,SCTB,D,6485
200311,SCTC,D,1587
200311,SCTC,I,2
200311,SCTE,D,1333
200311,SCTE,I,27
200311,SCTI,D,4650
200311,SCTN,D,172
200311,SCVD,D,158
200311,SCVD,I,2
200311,SCVM,D,975
200312,SCAR,D,502
200312,SCAR,I,93
200312,SCBA,D,399
200312,SCCC,D,140
200312,SCCF,D,218
200312,SCCF,I,1
200312,SCCH,D,504
200312,SCCI,D,606
200312,SCCI,I,68
200312,SCCY,D,294
200312,SCDA,D,1497
200312,SCDA,I,11
200312,SCEL,D,3124
200312,SCEL,I,3044
200312,SCES,D,74
200312,SCFA,D,1252
200312,SCFM,D,118
200312,SCGE,D,466
200312,SCGZ,D,71
200312,SCGZ,I,19
200312,SCHA,D,323
200312,SCHA,I,2
200312,SCHR,D,26
200312,SCIC,D,553
200312,SCIE,D,1437
200312,SCIP,D,28
200312,SCIP,I,19
200312,SCJO,D,138
200312,SCNT,D,26
200312,SCNT,I,40
200312,SCRD,D,888
200312,SCRM,D,31
200312,SCRM,I,1
200312,SCSE,D,553
200312,SCTB,D,6383
200312,SCTC,D,1058
200312,SCTE,D,1568
200312,SCTE,I,42
200312,SCTI,D,4150
200312,SCTN,D,223
200312,SCVD,D,127
200312,SCVM,D,1029
200401,SCAP,D,14
200401,SCAR,D,617
200401,SCAR,I,101
200401,SCBA,D,470
200401,SCCC,D,118
200401,SCCF,D,470
200401,SCCH,D,394
200401,SCCI,D,753
200401,SCCI,I,90
200401,SCCY,D,331
200401,SCDA,D,1584
200401,SCDA,I,13
200401,SCEL,D,3384
200401,SCEL,I,2995
200401,SCES,D,72
200401,SCFA,D,1353
200401,SCFA,I,6
200401,SCFM,D,118
200401,SCGE,D,694
200401,SCGZ,D,54
200401,SCGZ,I,28
200401,SCHA,D,337
200401,SCHR,D,28
200401,SCIC,D,600
200401,SCIE,D,1607
200401,SCIP,D,39
200401,SCIP,I,23
200401,SCJO,D,592
200401,SCNT,D,53
200401,SCNT,I,45
200401,SCRD,D,783
200401,SCRM,D,19
200401,SCRM,I,2
200401,SCSE,D,588
200401,SCSE,I,4
200401,SCTB,D,6712
200401,SCTC,D,1115
200401,SCTC,I,1
200401,SCTE,D,1857
200401,SCTE,I,45
200401,SCTI,D,4390
200401,SCTN,D,208
200401,SCVD,D,140
200401,SCVM,D,1265
200402,SCAP,D,12
200402,SCAR,D,538
200402,SCAR,I,103
200402,SCBA,D,423
200402,SCBA,I,5
200402,SCCC,D,90
200402,SCCF,D,359
200402,SCCH,D,438
200402,SCCI,D,704
200402,SCCI,I,86
200402,SCCY,D,414
200402,SCCY,I,3
200402,SCDA,D,1449
200402,SCDA,I,16
200402,SCEL,D,2933
200402,SCEL,I,2827
200402,SCES,D,74
200402,SCFA,D,1209
200402,SCFA,I,5
200402,SCFM,D,104
200402,SCFT,D,28
200402,SCGE,D,524
200402,SCGZ,D,76
200402,SCGZ,I,28
200402,SCHA,D,277
200402,SCHR,D,28
200402,SCIC,D,389
200402,SCIE,D,1261
200402,SCIP,D,32
200402,SCIP,I,21
200402,SCJO,D,424
200402,SCNT,D,37
200402,SCNT,I,40
200402,SCRD,D,774
200402,SCRM,D,23
200402,SCSE,D,534
200402,SCTB,D,5108
200402,SCTC,D,1178
200402,SCTC,I,2
200402,SCTE,D,1733
200402,SCTE,I,44
200402,SCTI,D,3833
200402,SCTN,D,207
200402,SCVD,D,157
200402,SCVM,D,1000
200402,SCVM,I,1
200403,SCAP,D,4
200403,SCAR,D,659
200403,SCAR,I,78
200403,SCBA,D,398
200403,SCCC,D,73
200403,SCCF,D,400
200403,SCCF,I,3
200403,SCCH,D,356
200403,SCCI,D,463
200403,SCCI,I,45
200403,SCCY,D,350
200403,SCCY,I,1
200403,SCDA,D,1499
200403,SCDA,I,31
200403,SCEL,D,3032
200403,SCEL,I,2872
200403,SCES,D,72
200403,SCFA,D,1314
200403,SCFA,I,3
200403,SCFM,D,112
200403,SCFT,D,10
200403,SCGE,D,341
200403,SCGZ,D,69
200403,SCGZ,I,15
200403,SCHA,D,310
200403,SCHR,D,34
200403,SCIC,D,525
200403,SCIE,D,1310
200403,SCIP,D,27
200403,SCIP,I,17
200403,SCJO,D,406
200403,SCNT,D,28
200403,SCNT,I,16
200403,SCRD,D,521
200403,SCRM,D,7
200403,SCSE,D,541
200403,SCSE,I,3
200403,SCTB,D,5376
